GEO_ID,NAME,PCT020001,PCT020002,PCT020003,PCT020004,PCT020005,PCT020006,PCT020007,PCT020008,PCT020009,PCT020010,PCT020011,PCT020012,PCT020013,PCT020014,PCT020015,PCT020016,PCT020017,PCT020018,PCT020019,PCT020020,PCT020021,PCT020022,PCT020023,PCT020024,PCT020025,PCT020026,PCT020027,PCT020028,PCT020029,PCT020030,PCT020031,PCT020032
id,Geographic Area Name,Total,"Total!!Institutionalized population (101-106, 201-203, 301, 401-405)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Correctional facilities for adults (101-106)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Correctional facilities for adults (101-106)!!Federal detention centers (101)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Correctional facilities for adults (101-106)!!Federal prisons (102)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Correctional facilities for adults (101-106)!!State prisons (103)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Correctional facilities for adults (101-106)!!Local jails and other municipal confinement facilities (104)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Correctional facilities for adults (101-106)!!Correctional residential facilities (105)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Correctional facilities for adults (101-106)!!Military disciplinary barracks and jails (106)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Juvenile facilities (201-203)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Juvenile facilities (201-203)!!Group homes for juveniles (non-correctional) (201)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Juvenile facilities (201-203)!!Residential treatment centers for juveniles (non-correctional) (202)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Juvenile facilities (201-203)!!Correctional facilities intended for juveniles (203)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Nursing facilities/Skilled-nursing facilities (301)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Other institutional facilities (401-405)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Other institutional facilities (401-405)!!Mental (Psychiatric) hospitals and psychiatric units in other hospitals (401)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Other institutional facilities (401-405)!!Hospitals with patients who have no usual home elsewhere (402)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Other institutional facilities (401-405)!!In-patient hospice facilities (403)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Other institutional facilities (401-405)!!Military treatment facilities with assigned patients (404)","Total!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Other institutional facilities (401-405)!!Residential schools for people with disabilities (405)","Total!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)","Total!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!College/University student housing (501)","Total!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Military quarters (601-602)","Total!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Military quarters (601-602)!!Military barracks and dormitories (non-disciplinary) (601)","Total!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Military quarters (601-602)!!Military ships (602)","Total!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)","Total!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)!!Emergency and transitional shelters (with sleeping facilities) for people experiencing homelessness (701)","Total!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)!!Group homes intended for adults (801)","Total!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)!!Residential treatment centers for adults (802)","Total!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)!!Maritime/merchant vessels (900)","Total!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)!!Workers' group living quarters and Job Corps centers (901)","Total!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)!!Other noninstitutional facilities (702, 704, 706, 903-904)"
id,Geographic_Area_Name,Total,total_institutional,total_correctional,federal_detention_center,federal_prison,state_prison,local_jail,correctional_residential,military_jail,total_juvenille ,group_home_juv,res_treatment_juv,correctional_juv,nursing_home,otherInstitutional,mental_hospital,homless_hospital,hospice,military_hospital,res_disability,non_institutionalized,college_housing,miliary_housing,military_barracks,military_ships,Other_noninstitutional,homeless_shelter,group_home,residential_treatment,merchant_ships,workers_group,other_noninst
0500000US05131,"Sebastian County, Arkansas",2235,1283,417,0,0,0,417,0,0,116,26,16,74,750,0,0,0,0,0,0,952,450,0,0,0,502,78,45,160,0,5,214
0500000US05133,"Sevier County, Arkansas",173,173,29,0,0,0,25,4,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0500000US05135,"Sharp County, Arkansas",189,170,25,0,0,0,25,0,0,0,0,0,0,145,0,0,0,0,0,0,19,0,0,0,0,19,0,18,0,0,0,1
0500000US05137,"Stone County, Arkansas",151,135,24,0,0,0,24,0,0,0,0,0,0,111,0,0,0,0,0,0,16,0,0,0,0,16,0,10,0,0,1,5
0500000US05139,"Union County, Arkansas",524,454,186,0,0,0,186,0,0,0,0,0,0,268,0,0,0,0,0,0,70,0,0,0,0,70,18,37,14,0,0,1
0500000US05141,"Van Buren County, Arkansas",189,180,50,0,0,0,50,0,0,0,0,0,0,130,0,0,0,0,0,0,9,0,0,0,0,9,0,9,0,0,0,0
0500000US05143,"Washington County, Arkansas",7563,1748,665,0,0,99,524,42,0,72,15,41,16,902,109,84,0,25,0,0,5815,5407,0,0,0,408,81,17,44,0,12,254
0500000US05145,"White County, Arkansas",3252,422,0,0,0,0,0,0,0,35,24,11,0,387,0,0,0,0,0,0,2830,2713,0,0,0,117,10,8,82,0,17,0
0500000US05149,"Yell County, Arkansas",323,294,13,0,0,0,13,0,0,14,0,0,14,267,0,0,0,0,0,0,29,0,0,0,0,29,0,13,0,0,0,16
0500000US06011,"Colusa County, California",225,190,45,0,0,0,45,0,0,53,0,0,53,92,0,0,0,0,0,0,35,0,0,0,0,35,8,0,0,0,27,0
0500000US06007,"Butte County, California",4942,1828,557,0,0,0,557,0,0,98,34,10,54,1162,11,0,2,9,0,0,3114,1772,0,0,0,1342,364,311,177,0,119,371
0500000US06001,"Alameda County, California",37442,12910,6713,0,1345,106,5140,122,0,575,133,99,343,5329,293,178,69,46,0,0,24532,13003,661,76,585,10868,1334,2205,1069,66,1157,5037
0500000US06003,"Alpine County, California",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,24,0
0500000US06005,"Amador County, California",4551,4438,3969,0,0,3814,93,62,0,346,0,0,346,123,0,0,0,0,0,0,113,0,0,0,0,113,13,15,0,0,12,73
0500000US06009,"Calaveras County, California",493,377,172,0,0,98,74,0,0,112,94,18,0,93,0,0,0,0,0,0,116,0,0,0,0,116,12,18,7,0,31,48
0500000US06013,"Contra Costa County, California",10314,5346,1454,84,0,0,1368,2,0,543,218,21,304,3306,43,0,0,36,0,7,4968,1568,0,0,0,3400,616,782,402,3,713,884
0500000US06015,"Del Norte County, California",3818,3680,3567,0,0,3468,99,0,0,37,0,0,37,76,0,0,0,0,0,0,138,0,0,0,0,138,0,16,21,0,5,96
0500000US06031,"Kings County, California",21580,19189,18875,0,0,18541,314,0,20,12,12,0,0,296,6,0,6,0,0,0,2391,0,2038,1923,115,353,59,56,0,0,49,189
0500000US06021,"Glenn County, California",316,175,83,0,0,0,83,0,0,16,5,0,11,73,3,0,3,0,0,0,141,113,0,0,0,28,6,0,0,0,6,16
0500000US06023,"Humboldt County, California",5014,914,591,0,0,200,391,0,0,61,20,11,30,262,0,0,0,0,0,0,4100,1691,1,1,0,2408,503,303,136,0,273,1193
0500000US06025,"Imperial County, California",10684,9983,9723,418,0,8668,637,0,0,20,20,0,0,239,1,0,1,0,0,0,701,0,167,167,0,534,33,81,25,0,121,274
0500000US06017,"El Dorado County, California",1643,911,443,0,0,114,329,0,0,74,18,28,28,244,150,0,150,0,0,0,732,0,0,0,0,732,16,46,145,0,233,292
0500000US06019,"Fresno County, California",17523,12029,8634,255,0,5037,2344,998,0,278,221,51,6,2969,148,29,111,8,0,0,5494,2008,0,0,0,3486,674,864,451,0,461,1036
0500000US06027,"Inyo County, California",433,304,169,0,0,111,58,0,0,0,0,0,0,102,33,0,33,0,0,0,129,8,0,0,0,121,0,26,0,0,34,61
0500000US06029,"Kern County, California",36757,32732,30923,0,4965,23288,2147,523,0,448,177,33,238,1173,188,18,42,128,0,0,4025,684,329,329,0,3012,441,1089,608,0,352,522
0500000US06043,"Mariposa County, California",725,163,131,0,0,94,37,0,0,6,6,0,0,26,0,0,0,0,0,0,562,0,0,0,0,562,0,0,0,0,550,12
0500000US06033,"Lake County, California",1085,593,349,0,0,103,213,33,0,22,4,0,18,222,0,0,0,0,0,0,492,0,0,0,0,492,39,83,9,0,64,297
0500000US06035,"Lassen County, California",9779,9604,9494,0,1113,8191,190,0,0,29,16,0,13,81,0,0,0,0,0,0,175,47,5,5,0,123,55,20,0,0,48,0
0500000US06037,"Los Angeles County, California",171681,68682,26134,2269,1055,5511,16535,764,0,4746,1114,1016,2616,35612,2190,1119,613,329,0,129,102999,51477,22,22,0,51500,8492,10712,7231,63,5343,19659
0500000US06039,"Madera County, California",8624,8135,7738,0,0,7316,414,8,0,51,34,0,17,346,0,0,0,0,0,0,489,0,0,0,0,489,132,47,0,0,29,281
0500000US06041,"Marin County, California",9044,6299,5115,0,0,4854,259,2,0,119,12,81,26,1019,46,0,0,46,0,0,2745,855,0,0,0,1890,216,570,217,6,266,615
0500000US06059,"Orange County, California",39236,14531,5547,0,0,17,5440,90,0,1266,354,300,612,7326,392,104,92,196,0,0,24705,10152,14,14,0,14539,1626,6511,1492,0,1515,3395
0500000US06045,"Mendocino County, California",2044,870,552,0,0,202,345,5,0,69,42,5,22,249,0,0,0,0,0,0,1174,75,2,2,0,1097,136,68,69,0,411,413
0500000US06047,"Merced County, California",4896,2728,1947,0,1286,0,661,0,0,173,67,0,106,512,96,96,0,0,0,0,2168,1116,0,0,0,1052,100,123,91,0,404,334
0500000US06049,"Modoc County, California",357,217,129,0,0,116,13,0,0,28,0,28,0,60,0,0,0,0,0,0,140,0,0,0,0,140,0,0,0,0,14,126
0500000US06051,"Mono County, California",222,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,206,28,30,30,0,148,0,9,0,0,139,0
0500000US06053,"Monterey County, California",18702,12547,11094,0,0,10048,992,54,0,267,51,31,185,1177,9,0,9,0,0,0,6155,1909,2504,2504,0,1742,349,441,198,0,260,494
0500000US06055,"Napa County, California",4918,2855,246,0,0,0,246,0,0,94,27,8,59,1306,1209,1107,96,6,0,0,2063,1045,0,0,0,1018,154,136,86,0,371,271
0500000US06057,"Nevada County, California",1175,673,279,0,0,96,183,0,0,53,0,53,0,341,0,0,0,0,0,0,502,0,0,0,0,502,57,59,34,0,211,141
0500000US06071,"San Bernardino County, California",40054,25654,18855,0,6491,6036,6316,12,0,769,268,314,187,4501,1529,1506,0,23,0,0,14400,2867,4718,4718,0,6815,570,2673,835,0,906,1831
0500000US06067,"Sacramento County, California",23787,15337,10671,0,0,6676,3879,116,0,789,266,212,311,3534,343,182,85,70,0,6,8450,1515,0,0,0,6935,563,2831,820,0,1493,1228
0500000US06069,"San Benito County, California",289,129,0,0,0,0,0,0,0,27,27,0,0,102,0,0,0,0,0,0,160,0,0,0,0,160,16,9,0,0,98,37
0500000US06061,"Placer County, California",3807,1717,552,0,0,0,549,3,0,100,26,9,65,1060,5,0,0,5,0,0,2090,454,0,0,0,1636,128,411,80,0,508,509
0500000US06063,"Plumas County, California",277,131,38,0,0,0,38,0,0,0,0,0,0,91,2,0,2,0,0,0,146,129,0,0,0,17,0,0,15,0,2,0
0500000US06065,"Riverside County, California",35829,20862,15930,0,0,12403,3442,85,0,895,280,247,368,3770,267,0,40,30,0,197,14967,7610,0,0,0,7357,587,2193,987,0,1401,2189
0500000US01001,"Autauga County, Alabama",455,362,181,0,0,0,0,181,0,0,0,0,0,181,0,0,0,0,0,0,93,0,0,0,0,93,0,27,26,0,0,40
0500000US01007,"Bibb County, Alabama",2224,2194,2007,0,0,1924,83,0,0,70,13,57,0,117,0,0,0,0,0,0,30,0,0,0,0,30,0,30,0,0,0,0
0500000US01017,"Chambers County, Alabama",458,344,137,0,0,0,137,0,0,0,0,0,0,207,0,0,0,0,0,0,114,0,0,0,0,114,0,15,97,0,0,2
0500000US01019,"Cherokee County, Alabama",290,283,80,0,0,0,80,0,0,0,0,0,0,203,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,0
0500000US01025,"Clarke County, Alabama",280,255,100,0,0,0,100,0,0,0,0,0,0,155,0,0,0,0,0,0,25,0,0,0,0,25,0,24,0,0,0,1
0500000US01013,"Butler County, Alabama",333,305,38,0,0,0,38,0,0,0,0,0,0,267,0,0,0,0,0,0,28,0,0,0,0,28,0,28,0,0,0,0
0500000US01009,"Blount County, Alabama",489,409,129,0,0,0,129,0,0,0,0,0,0,280,0,0,0,0,0,0,80,0,0,0,0,80,0,57,23,0,0,0
0500000US01011,"Bullock County, Alabama",1690,1642,1528,0,0,1495,33,0,0,0,0,0,0,114,0,0,0,0,0,0,48,0,0,0,0,48,0,48,0,0,0,0
0500000US01021,"Chilton County, Alabama",393,312,171,0,0,0,0,171,0,0,0,0,0,141,0,0,0,0,0,0,81,0,0,0,0,81,0,29,26,0,26,0
0500000US01023,"Choctaw County, Alabama",129,129,36,0,0,0,34,2,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0500000US01037,"Coosa County, Alabama",124,124,80,0,0,0,80,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0500000US01027,"Clay County, Alabama",255,255,76,0,0,0,76,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0500000US01029,"Cleburne County, Alabama",178,168,91,0,0,0,91,0,0,0,0,0,0,77,0,0,0,0,0,0,10,0,0,0,0,10,0,10,0,0,0,0
0500000US01031,"Coffee County, Alabama",600,566,241,0,0,0,0,241,0,0,0,0,0,325,0,0,0,0,0,0,34,0,0,0,0,34,17,10,0,0,0,7
0500000US01035,"Conecuh County, Alabama",45,45,45,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0500000US01033,"Colbert County, Alabama",474,359,77,0,0,0,77,0,0,6,0,0,6,276,0,0,0,0,0,0,115,75,0,0,0,40,0,0,40,0,0,0
0500000US01053,"Escambia County, Alabama",3199,3170,3051,0,0,2641,163,247,0,0,0,0,0,119,0,0,0,0,0,0,29,0,0,0,0,29,0,29,0,0,0,0
0500000US01039,"Covington County, Alabama",575,475,172,0,0,0,172,0,0,0,0,0,0,303,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0
0500000US01041,"Crenshaw County, Alabama",132,132,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0500000US01043,"Cullman County, Alabama",1056,696,290,0,0,59,231,0,0,36,36,0,0,370,0,0,0,0,0,0,360,194,0,0,0,166,0,10,12,0,30,114
0500000US01045,"Dale County, Alabama",917,344,72,0,0,0,72,0,0,10,0,10,0,262,0,0,0,0,0,0,573,0,551,551,0,22,3,9,0,0,0,10
0500000US01047,"Dallas County, Alabama",786,282,0,0,0,0,0,0,0,56,0,56,0,226,0,0,0,0,0,0,504,121,0,0,0,383,34,26,39,0,0,284
0500000US01049,"DeKalb County, Alabama",782,630,204,0,0,0,200,4,0,4,4,0,0,422,0,0,0,0,0,0,152,0,0,0,0,152,0,138,0,0,14,0
0500000US01051,"Elmore County, Alabama",5483,5359,5025,0,0,5025,0,0,0,8,8,0,0,326,0,0,0,0,0,0,124,0,0,0,0,124,0,124,0,0,0,0
0500000US01065,"Hale County, Alabama",334,318,167,0,0,0,167,0,0,0,0,0,0,151,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,16,0
0500000US01055,"Etowah County, Alabama",2085,1479,784,0,0,0,784,0,0,93,12,81,0,602,0,0,0,0,0,0,606,341,0,0,0,265,14,66,66,0,0,119
0500000US01057,"Fayette County, Alabama",291,182,62,0,0,0,62,0,0,0,0,0,0,120,0,0,0,0,0,0,109,43,0,0,0,66,10,56,0,0,0,0
0500000US01059,"Franklin County, Alabama",272,238,88,0,0,0,88,0,0,0,0,0,0,150,0,0,0,0,0,0,34,0,0,0,0,34,0,14,20,0,0,0
0500000US01061,"Geneva County, Alabama",229,229,53,0,0,0,53,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0500000US01063,"Greene County, Alabama",45,44,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0500000US01081,"Lee County, Alabama",4410,611,331,0,0,0,331,0,0,9,0,9,0,271,0,0,0,0,0,0,3799,3583,0,0,0,216,29,66,121,0,0,0
0500000US01067,"Henry County, Alabama",199,199,55,0,0,0,55,0,0,15,15,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0500000US01069,"Houston County, Alabama",1416,1188,553,0,0,0,439,114,0,63,42,0,21,484,88,72,16,0,0,0,228,0,0,0,0,228,26,92,46,0,2,62
0500000US01071,"Jackson County, Alabama",597,471,150,0,0,0,150,0,0,56,10,46,0,265,0,0,0,0,0,0,126,0,0,0,0,126,0,123,0,0,3,0
0500000US01073,"Jefferson County, Alabama",15774,7005,3008,0,0,1814,1194,0,0,258,33,68,157,3555,184,145,39,0,0,0,8769,5727,0,0,0,3042,581,850,737,0,125,749
0500000US01075,"Lamar County, Alabama",217,197,52,0,0,0,52,0,0,0,0,0,0,145,0,0,0,0,0,0,20,0,0,0,0,20,0,20,0,0,0,0
0500000US01077,"Lauderdale County, Alabama",1891,657,144,0,0,0,144,0,0,28,9,11,8,485,0,0,0,0,0,0,1234,1100,0,0,0,134,21,80,27,0,6,0
0500000US01079,"Lawrence County, Alabama",229,229,108,0,0,0,108,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0500000US01099,"Monroe County, Alabama",230,216,55,0,0,0,55,0,0,0,0,0,0,161,0,0,0,0,0,0,14,0,0,0,0,14,0,14,0,0,0,0
0500000US01083,"Limestone County, Alabama",2907,2897,2576,0,0,2342,234,0,0,38,0,0,38,283,0,0,0,0,0,0,10,0,0,0,0,10,0,10,0,0,0,0
0500000US01085,"Lowndes County, Alabama",96,96,34,0,0,0,34,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0500000US01087,"Macon County, Alabama",1772,230,51,0,0,0,51,0,0,48,0,0,48,131,0,0,0,0,0,0,1542,1536,0,0,0,6,0,0,0,0,6,0
0500000US01089,"Madison County, Alabama",8042,2327,1012,0,0,0,1012,0,0,96,5,24,67,1216,3,0,3,0,0,0,5715,4247,823,823,0,645,262,76,71,0,10,226
0500000US01091,"Marengo County, Alabama",254,240,69,0,0,0,69,0,0,0,0,0,0,171,0,0,0,0,0,0,14,0,0,0,0,14,0,0,14,0,0,0
0500000US01093,"Marion County, Alabama",868,820,557,0,0,293,0,264,0,0,0,0,0,263,0,0,0,0,0,0,48,0,0,0,0,48,0,16,32,0,0,0
0500000US01097,"Mobile County, Alabama",6808,3171,1328,0,0,0,1328,0,0,131,66,0,65,1671,41,41,0,0,0,0,3637,2203,0,0,0,1434,268,362,96,0,294,414
0500000US01095,"Marshall County, Alabama",1047,895,335,0,0,0,271,64,0,7,7,0,0,545,8,0,0,8,0,0,152,78,0,0,0,74,16,30,28,0,0,0
0500000US01115,"St. Clair County, Alabama",1967,1945,1634,0,0,1423,211,0,0,18,18,0,0,293,0,0,0,0,0,0,22,0,0,0,0,22,0,21,0,0,1,0
0500000US01101,"Montgomery County, Alabama",9082,5170,3752,325,914,2004,509,0,0,305,54,0,251,1005,108,88,20,0,0,0,3912,2818,778,778,0,316,117,67,10,0,0,122
0500000US01103,"Morgan County, Alabama",2133,1887,1205,0,0,712,493,0,0,52,52,0,0,630,0,0,0,0,0,0,246,0,0,0,0,246,24,48,28,3,2,141
0500000US01105,"Perry County, Alabama",721,152,17,0,0,0,17,0,0,0,0,0,0,135,0,0,0,0,0,0,569,569,0,0,0,0,0,0,0,0,0,0
0500000US01107,"Pickens County, Alabama",334,331,170,0,0,0,170,0,0,0,0,0,0,161,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0
0500000US01109,"Pike County, Alabama",1963,181,2,0,0,0,2,0,0,9,0,0,9,170,0,0,0,0,0,0,1782,1730,0,0,0,52,0,40,12,0,0,0
0500000US01111,"Randolph County, Alabama",407,214,48,0,0,0,48,0,0,0,0,0,0,166,0,0,0,0,0,0,193,193,0,0,0,0,0,0,0,0,0,0
0500000US01113,"Russell County, Alabama",574,494,291,0,0,0,291,0,0,0,0,0,0,203,0,0,0,0,0,0,80,0,0,0,0,80,47,11,0,0,0,22
0500000US01127,"Walker County, Alabama",866,685,309,0,0,0,287,22,0,10,0,10,0,366,0,0,0,0,0,0,181,60,0,0,0,121,0,78,9,0,18,16
0500000US01117,"Shelby County, Alabama",2574,1415,881,0,0,0,481,400,0,49,10,28,11,485,0,0,0,0,0,0,1159,989,0,0,0,170,71,3,19,0,77,0
0500000US01119,"Sumter County, Alabama",718,131,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,587,549,0,0,0,38,0,0,0,0,0,38
0500000US01121,"Talladega County, Alabama",3143,2791,1989,0,1214,546,229,0,0,32,32,0,0,450,320,0,0,0,0,320,352,232,0,0,0,120,0,10,90,0,0,20
0500000US01123,"Tallapoosa County, Alabama",576,521,137,0,0,0,137,0,0,9,9,0,0,375,0,0,0,0,0,0,55,0,0,0,0,55,0,11,38,0,6,0
0500000US01125,"Tuscaloosa County, Alabama",10423,1605,615,0,0,0,615,0,0,68,0,45,23,807,115,115,0,0,0,0,8818,8172,0,0,0,646,150,30,254,0,0,212
0500000US02090,"Fairbanks North Star Borough, Alaska",4313,575,426,0,0,299,0,127,0,67,5,49,13,82,0,0,0,0,0,0,3738,1151,1951,1951,0,636,153,24,10,0,152,297
0500000US01129,"Washington County, Alabama",147,141,67,0,0,0,67,0,0,0,0,0,0,74,0,0,0,0,0,0,6,0,0,0,0,6,0,6,0,0,0,0
0500000US01131,"Wilcox County, Alabama",108,106,38,38,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
0500000US01133,"Winston County, Alabama",301,256,56,0,0,0,56,0,0,0,0,0,0,200,0,0,0,0,0,0,45,0,0,0,0,45,0,27,13,0,5,0
0500000US02013,"Aleutians East Borough, Alaska",1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726,0,1,1,0,1725,0,0,0,2,1723,0
0500000US02016,"Aleutians West Census Area, Alaska",2543,4,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2539,0,211,211,0,2328,0,22,0,627,1679,0
0500000US02068,"Denali Borough, Alaska",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,24,24,0,12,0,0,0,0,12,0
0500000US02070,"Dillingham Census Area, Alaska",52,10,0,0,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,42,0,0,0,0,42,0,4,9,0,14,15
0500000US02060,"Bristol Bay Borough, Alaska",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,16,0,0,0,0,0,0,0,0
0500000US08023,"Costilla County, Colorado",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0500000US08025,"Crowley County, Colorado",2682,2682,2657,0,0,2647,10,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0500000US08027,"Custer County, Colorado",150,150,150,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0500000US08029,"Delta County, Colorado",713,650,507,0,0,459,48,0,0,9,0,9,0,134,0,0,0,0,0,0,63,0,0,0,0,63,0,40,0,0,17,6
0500000US08031,"Denver County, Colorado",15981,6518,3831,0,0,1369,1822,640,0,260,16,201,43,2333,94,51,43,0,0,0,9463,4940,0,0,0,4523,1079,505,747,0,137,2055
0500000US08035,"Douglas County, Colorado",651,513,282,0,0,0,282,0,0,33,0,33,0,198,0,0,0,0,0,0,138,0,0,0,0,138,16,6,5,0,85,26
0500000US08033,"Dolores County, Colorado",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0500000US08049,"Grand County, Colorado",222,37,33,0,0,0,33,0,0,0,0,0,0,1,3,0,3,0,0,0,185,0,0,0,0,185,0,6,0,0,127,52
0500000US08039,"Elbert County, Colorado",73,65,35,0,0,0,35,0,0,0,0,0,0,30,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,0
0500000US08041,"El Paso County, Colorado",19141,4431,2521,0,0,0,1291,1230,0,253,19,191,43,1657,0,0,0,0,0,0,14710,2577,10678,10678,0,1455,379,84,85,0,255,652
0500000US08043,"Fremont County, Colorado",8704,8664,8122,0,3085,4861,176,0,0,98,0,98,0,444,0,0,0,0,0,0,40,3,0,0,0,37,12,12,0,0,10,3
0500000US08045,"Garfield County, Colorado",884,528,294,0,0,191,103,0,0,0,0,0,0,226,8,8,0,0,0,0,356,179,0,0,0,177,9,15,24,0,103,26
0500000US08047,"Gilpin County, Colorado",49,31,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,18
0500000US08069,"Larimer County, Colorado",8530,1998,877,0,0,0,591,286,0,56,0,48,8,1063,2,0,0,2,0,0,6532,5303,0,0,0,1229,161,190,132,0,316,430
0500000US08051,"Gunnison County, Colorado",850,48,3,0,0,0,3,0,0,0,0,0,0,45,0,0,0,0,0,0,802,725,0,0,0,77,0,0,0,0,36,41
0500000US08053,"Hinsdale County, Colorado",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,56,0,0,0,0,0,56
0500000US08055,"Huerfano County, Colorado",165,143,15,0,0,0,15,0,0,0,0,0,0,128,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,22,0
0500000US08057,"Jackson County, Colorado",2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
